# k2;k3;k4;k5;k6;k7;e;Vol;T
1.089937e+00;1.451657e-01;1.426160e+00;5.312066e-03;5.587840e-02;1.592879e+01;1.017459e+00;1.160013e-01;1.965235e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-161.mat
8.946239e-01;1.301609e-01;1.139351e+00;4.244456e-03;5.068449e-02;1.770619e+01;1.023163e+00;8.742283e-02;1.409938e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-104.mat
1.501679e+00;1.078526e-01;1.460450e+00;3.000365e-03;5.506633e-02;1.132811e+01;1.025248e+00;1.379851e-01;1.861509e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-174.mat
2.045575e+00;1.126389e-01;1.640561e+00;3.474387e-03;6.613854e-02;9.851374e+00;1.041765e+00;9.235261e-02;1.200415e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-143.mat
1.796969e+00;9.026117e-02;1.621145e+00;5.281700e-03;4.834225e-02;8.514248e+00;1.045256e+00;8.649868e-02;1.898430e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-128.mat
1.059932e+00;1.358893e-01;1.367450e+00;4.226075e-03;4.975594e-02;1.515922e+01;1.046450e+00;9.725780e-02;2.129295e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-140.mat
1.536030e+00;1.367463e-01;1.537670e+00;3.125002e-03;6.587285e-02;1.342729e+01;1.047070e+00;1.092239e-01;1.501144e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-139.mat
1.816136e+00;1.098724e-01;1.661823e+00;4.007339e-03;5.870574e-02;1.005639e+01;1.050851e+00;7.324762e-02;1.562336e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-116.mat
1.473010e+00;1.461961e-01;1.589043e+00;4.578515e-03;6.119445e-02;1.305874e+01;1.053937e+00;1.222116e-01;1.892901e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-126.mat
1.492088e+00;1.330102e-01;1.598177e+00;3.437222e-03;6.451849e-02;1.300637e+01;1.060586e+00;1.238734e-01;1.909741e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-197.mat
1.559024e+00;1.043687e-01;1.589427e+00;3.815993e-03;5.035150e-02;1.006989e+01;1.073609e+00;8.573442e-02;1.981624e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-160.mat
1.894971e+00;1.183005e-01;1.683223e+00;3.232366e-03;6.603958e-02;1.059650e+01;1.081359e+00;1.323146e-01;2.095876e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-144.mat
1.569203e+00;1.024415e-01;1.577355e+00;3.747029e-03;4.927772e-02;9.563162e+00;1.085112e+00;9.734292e-02;2.025759e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-187.mat
1.161756e+00;1.616288e-01;1.552033e+00;6.136839e-03;5.964324e-02;1.614897e+01;1.096421e+00;1.290163e-01;2.004984e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-127.mat
1.287908e+00;1.611872e-01;1.586746e+00;5.088189e-03;6.131714e-02;1.495572e+01;1.122099e+00;8.693410e-02;1.798951e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-173.mat
1.518568e+00;1.629487e-01;1.714789e+00;5.637344e-03;6.946935e-02;1.428761e+01;1.126779e+00;1.390147e-01;1.813145e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-121.mat
1.338416e+00;1.413364e-01;1.662865e+00;4.551000e-03;5.388370e-02;1.279201e+01;1.128289e+00;1.017562e-01;2.021255e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-148.mat
1.509191e+00;1.326670e-01;1.761282e+00;4.943271e-03;5.390100e-02;1.138412e+01;1.136548e+00;9.177669e-02;1.547702e+04
